# 20230814T1614
index	sample	cell	alt_id	read_type	data_source	file_source	project	file_rel_path	file_date	file_group	group_date	matched
208	HG01573	m64076_220320_103439	m64076_220320_103439	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220320_103439.hifi_reads.fastq.gz	2022	a98d868922bb696d47c3aaa0a6ff48cd	2023	1
209	HG01573	m64076_220321_213115	m64076_220321_213115	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20230512_HGSVC_EEE_HIFI/HG01573/m64076_220321_213115.hifi_reads.fastq.gz	2022	a98d868922bb696d47c3aaa0a6ff48cd	2023	1
210	HG01573	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass	20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20220920_HG01573_UL_eee-prom1-1C-PAM64632_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
211	HG01573	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass	20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221004_HG01573_UL_eee-prom1-1A-PAM23460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
212	HG01573	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass	20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221011_HG01573_UL_eee-prom1-1C-PAM78043_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
213	HG01573	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass	20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221012_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
214	HG01573	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass	20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221013_HG01573_UL_eee-prom1-1G-PAM78202_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
215	HG01573	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass	20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221018_HG01573_UL_eee-prom1-1B-PAM78356_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
216	HG01573	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass	20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20221025_HG01573_UL_eee-prom1-1A-PAM79285_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	0c01892174a56e1042e08f20fc51d01e	2023	1
217	HG01573	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass	20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20230207_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2023	0c01892174a56e1042e08f20fc51d01e	2023	1
218	HG01573	20230209_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass	20230209_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG01573/20230209_HG01573_UL_eee-prom1-3A-PAG84447_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2023	0c01892174a56e1042e08f20fc51d01e	2023	1
219	HG01596	m64039_220216_202046	JAX_HiFi_HG01596_m64039_220216_202046	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01596/m64039_220216_202046/JAX_HiFi_HG01596_m64039_220216_202046.fastq.gz	2022	c7f16beca199dae594c06511578366cf	2022	1
220	HG01596	m64119_220209_052029	JAX_HiFi_HG01596_m64119_220209_052029	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01596/m64119_220209_052029/JAX_HiFi_HG01596_m64119_220209_052029.fastq.gz	2022	c7f16beca199dae594c06511578366cf	2022	1
221	HG01596	m64119_220214_210708	JAX_HiFi_HG01596_m64119_220214_210708	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01596/m64119_220214_210708/JAX_HiFi_HG01596_m64119_220214_210708.fastq.gz	2022	c7f16beca199dae594c06511578366cf	2022	1
222	HG01596	20220510_220504_21-lee-006_PC24B149-2E	20220510_220504_21-lee-006_PC24B149-2E	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01596/20220510_220504_21-lee-006_PC24B149-2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	e5bb02301dbaf311ff6087f8703396a7	2021	1
223	HG01596	20220511_220506_21-lee-006_PC24B149_2D	20220511_220506_21-lee-006_PC24B149_2D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01596/20220511_220506_21-lee-006_PC24B149_2D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	e5bb02301dbaf311ff6087f8703396a7	2021	1
224	HG01596	20220515_220510_21-lee-006_PC24B149_2E	20220515_220510_21-lee-006_PC24B149_2E	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01596/20220515_220510_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	e5bb02301dbaf311ff6087f8703396a7	2021	1
225	HG01596	20220518_220512_21-lee-006_PC24B149_3C	20220518_220512_21-lee-006_PC24B149_3C	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01596/20220518_220512_21-lee-006_PC24B149_3C_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	e5bb02301dbaf311ff6087f8703396a7	2021	1
226	HG01890	m64039_211124_052608	JAX_HiFi_HG01890_m64039_211124_052608	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01890/m64039_211124_052608/JAX_HiFi_HG01890_m64039_211124_052608.fastq.gz	2021	d1310e21b43ec7786a2a0c6eab9b10a9	2022	1
227	HG01890	m64039_211205_042353	JAX_HiFi_HG01890_m64039_211205_042353	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01890/m64039_211205_042353/JAX_HiFi_HG01890_m64039_211205_042353.fastq.gz	2021	d1310e21b43ec7786a2a0c6eab9b10a9	2022	1
228	HG01890	m64039_211213_024848	JAX_HiFi_HG01890_m64039_211213_024848	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01890/m64039_211213_024848/JAX_HiFi_HG01890_m64039_211213_024848.fastq.gz	2021	d1310e21b43ec7786a2a0c6eab9b10a9	2022	1
229	HG01890	m64039_211222_053942	JAX_HiFi_HG01890_m64039_211222_053942	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01890/m64039_211222_053942/JAX_HiFi_HG01890_m64039_211222_053942.fastq.gz	2021	d1310e21b43ec7786a2a0c6eab9b10a9	2022	1
230	HG01890	m64119_211215_040636	JAX_HiFi_HG01890_m64119_211215_040636	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG01890/m64119_211215_040636/JAX_HiFi_HG01890_m64119_211215_040636.fastq.gz	2021	d1310e21b43ec7786a2a0c6eab9b10a9	2022	1
231	HG01890	20220210_220202_21-lee-006_PC24B149_2E	20220210_220202_21-lee-006_PC24B149_2E	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01890/20220210_220202_21-lee-006_PC24B149_2E_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	f7865e343c57771ae9ecddbf70476d79	2021	1
232	HG01890	20220215_220209_21-lee-006_PC24B149_1F	20220215_220209_21-lee-006_PC24B149_1F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG01890/20220215_220209_21-lee-006_PC24B149_1F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	f7865e343c57771ae9ecddbf70476d79	2021	1
233	HG02011	m64039_220121_204950	JAX_HiFi_HG02011_m64039_220121_204950	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02011/m64039_220121_204950/JAX_HiFi_HG02011_m64039_220121_204950.fastq.gz	2011	6523e4a3a131375af624e1df0af10efe	2022	1
234	HG02011	m64119_220104_202343	JAX_HiFi_HG02011_m64119_220104_202343	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02011/m64119_220104_202343/JAX_HiFi_HG02011_m64119_220104_202343.fastq.gz	2011	6523e4a3a131375af624e1df0af10efe	2022	1
235	HG02011	m64119_220114_220850	JAX_HiFi_HG02011_m64119_220114_220850	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02011/m64119_220114_220850/JAX_HiFi_HG02011_m64119_220114_220850.fastq.gz	2011	6523e4a3a131375af624e1df0af10efe	2022	1
236	HG02011	20220322_220316_21-lee-006_PC24B149_3F	20220322_220316_21-lee-006_PC24B149_3F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG02011/20220322_220316_21-lee-006_PC24B149_3F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	64af03c8ecbb23b061dd20f860638a5d	2021	1
237	HG02011	20220405_220329_21-lee-006_PC24B149_2F	20220405_220329_21-lee-006_PC24B149_2F	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG02011/20220405_220329_21-lee-006_PC24B149_2F_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	64af03c8ecbb23b061dd20f860638a5d	2021	1
238	HG02011	20220405_220330_21-lee-006_PC24B149_1D	20220405_220330_21-lee-006_PC24B149_1D	ont	HGSVCjax	20230306_hgsvc_ont_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/nanopore/20211013_ONT_Rebasecalled/HG02011/20220405_220330_21-lee-006_PC24B149_1D_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	64af03c8ecbb23b061dd20f860638a5d	2021	1
239	HG02018	m54329U_220125_004416	m54329U_220125_004416	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/HG02018/m54329U_220125_004416.hifi_reads.fastq.gz	2022	13db569c4b10646dd8374d6c2e46bc3c	2022	1
240	HG02018	m54329U_220128_015221	m54329U_220128_015221	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/HG02018/m54329U_220128_015221.hifi_reads.fastq.gz	2022	13db569c4b10646dd8374d6c2e46bc3c	2022	1
241	HG02018	m54329U_220129_124757	m54329U_220129_124757	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20220418_UW_HiFi/HG02018/m54329U_220129_124757.hifi_reads.fastq.gz	2022	13db569c4b10646dd8374d6c2e46bc3c	2022	1
242	HG02018	20221025_HG02018_UL_eee-prom1-1D-PAM78083_guppy-5.0.11-sup-prom_fastq_pass	20221025_HG02018_UL_eee-prom1-1D-PAM78083_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221025_HG02018_UL_eee-prom1-1D-PAM78083_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
243	HG02018	20221101_HG02018_UL_eee-prom1-1G-PAM79302_guppy-5.0.11-sup-prom_fastq_pass	20221101_HG02018_UL_eee-prom1-1G-PAM79302_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221101_HG02018_UL_eee-prom1-1G-PAM79302_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
244	HG02018	20221102_HG02018_UL_eee-prom1-3H-PAM78744_guppy-5.0.11-sup-prom_fastq_pass	20221102_HG02018_UL_eee-prom1-3H-PAM78744_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221102_HG02018_UL_eee-prom1-3H-PAM78744_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
245	HG02018	20221108_HG02018_UL_eee-prom1-3B-PAM64235_guppy-5.0.11-sup-prom_fastq_pass	20221108_HG02018_UL_eee-prom1-3B-PAM64235_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221108_HG02018_UL_eee-prom1-3B-PAM64235_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
246	HG02018	20221130_HG02018_UL_eee-prom1-2C-PAM77931_guppy-5.0.11-sup-prom_fastq_pass	20221130_HG02018_UL_eee-prom1-2C-PAM77931_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221130_HG02018_UL_eee-prom1-2C-PAM77931_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
247	HG02018	20221206_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass	20221206_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221206_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
248	HG02018	20221207_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass	20221207_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02018/20221207_HG02018_UL_eee-prom1-2C-PAG68624_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2022	53f4753e0aad4d8011650c0240a36c30	2023	1
249	HG02059	m54329U_210430_224654	m54329U_210430_224654	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02059/m54329U_210430_224654.hifi_reads.fastq.gz	2021	e5cba630642eea60e08fc26be4051a78	2021	1
250	HG02059	m54329U_210505_001822	m54329U_210505_001822	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02059/m54329U_210505_001822.hifi_reads.fastq.gz	2021	e5cba630642eea60e08fc26be4051a78	2021	1
251	HG02059	m64076_200818_185305	m64076_200818_185305	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02059/m64076_200818_185305.ccs.fastq.gz	2020	e5cba630642eea60e08fc26be4051a78	2021	1
252	HG02059	m64076_200821_215706	m64076_200821_215706	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02059/m64076_200821_215706.ccs.fastq.gz	2020	e5cba630642eea60e08fc26be4051a78	2021	1
253	HG02059	m64076_200823_041159	m64076_200823_041159	hifi	HGSVCuw	20230627_hgsvc_hifi_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/pacbio_hifi/20210509_UW_HiFi/HG02059/m64076_200823_041159.ccs.fastq.gz	2020	e5cba630642eea60e08fc26be4051a78	2021	1
254	HG02059	HG02059_20210817_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210817_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210817_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
255	HG02059	HG02059_20210817_UL_eee-prom1-1D-PAH40455_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210817_UL_eee-prom1-1D-PAH40455_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210817_UL_eee-prom1-1D-PAH40455_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
256	HG02059	HG02059_20210819_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210819_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210819_UL_eee-prom1-1B-PAH34460_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
257	HG02059	HG02059_20210908_UL_eee-prom1-2F-PAH61827_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210908_UL_eee-prom1-2F-PAH61827_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210908_UL_eee-prom1-2F-PAH61827_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
258	HG02059	HG02059_20210913_UL_eee-prom1-1A-PAH61827_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210913_UL_eee-prom1-1A-PAH61827_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210913_UL_eee-prom1-1A-PAH61827_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
259	HG02059	HG02059_20210922_UL_eee-prom1-2A-PAH80144_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20210922_UL_eee-prom1-2A-PAH80144_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20210922_UL_eee-prom1-2A-PAH80144_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
260	HG02059	HG02059_20211102-2_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211102-2_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211102-2_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
261	HG02059	HG02059_20211102_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211102_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211102_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
262	HG02059	HG02059_20211103_UL_eee-prom1-1B-PAI18840-2_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211103_UL_eee-prom1-1B-PAI18840-2_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211103_UL_eee-prom1-1B-PAI18840-2_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
263	HG02059	HG02059_20211103_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211103_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211103_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
264	HG02059	HG02059_20211104_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211104_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211104_UL_eee-prom1-1B-PAI18840_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
265	HG02059	HG02059_20211109_UL_eee-prom1-1B-PAI18586_guppy-5.0.11-sup-prom_fastq_pass	HG02059_20211109_UL_eee-prom1-1B-PAI18586_guppy-5.0.11-sup-prom_fastq_pass	ont	HGSVCuw	20230627_hgsvc_ont_cell-UW.tsv	HGSVCuw	project-centric/hgsvc/nanopore/20230501_HGSVC_UL_ONT-UW/HG02059/HG02059_20211109_UL_eee-prom1-1B-PAI18586_guppy-5.0.11-sup-prom_fastq_pass.fastq.gz	2059	7aac6f0b6a7e1895bb944604ce9b0c94	2023	1
266	HG02106	m64039_210117_062206	JAX_HiFi_HG02106_m64039_210117_062206	hifi	HGSVCjax	20230306_hgsvc_hifi_cell-jax.tsv	HGSVCjax	project-centric/hgsvc/pacbio_hifi/20220831_JAX_HiFi/HG02106/m64039_210117_062206/JAX_HiFi_HG02106_m64039_210117_062206.fastq.gz	2021	062074fbebeae58a322b99ec9cf826ab	2022	1
